"unitCode","unitName","SNPLBandIDInt","SNPLDataID","eventID","locationID","siteID","siteName","startYear","startDate","nestID","QCFlag","QCNotes","scientificName","commonName","TSN","leftLegCode","leftLegDesc","rightLeg","rightLegDesc","SNPLSex","SNPLAge","bandNotes","type","basisOfRecord"
"PORE","Point Reyes National Seashore",5188,"20210930174850-596094548.70224","{71953FC1-A818-4E82-91DB-D485654AE406}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-10,"K04_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5187,"20210930174850-596094548.70224","{71953FC1-A818-4E82-91DB-D485654AE406}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-10,"K04_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5201,"20211006134634-301948010.921478","{06CFFDAD-5099-443C-92FF-02DEE414C124}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-13,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult","with av:ry and xx f","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5200,"20211006134634-301948010.921478","{06CFFDAD-5099-443C-92FF-02DEE414C124}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-13,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","ry",,"Male","Adult","with av:gr and xx f","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5199,"20211006134459-579518616.199493","{06CFFDAD-5099-443C-92FF-02DEE414C124}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-13,"K05_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5219,"20211006143241-543360590.934753","20211006143210-834817171.096802","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-18,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","ry",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5217,"20211006143241-543360590.934753","20211006143210-834817171.096802","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-18,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5218,"20211006143241-543360590.934753","20211006143210-834817171.096802","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-18,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5234,"20211006153005-620209574.699402","20211006152948-923445165.157318","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-24,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","ry",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5237,"20211006153112-149245738.983154","20211006152948-923445165.157318","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-24,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5238,"20211006153112-149245738.983154","20211006152948-923445165.157318","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-24,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5236,"20211006153025-347726404.666901","20211006152948-923445165.157318","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-24,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5235,"20211006153005-620209574.699402","20211006152948-923445165.157318","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-24,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5250,"20211006154851-468005657.196045","{37952B7C-4375-4DD2-AD63-F84DBF4700AE}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-26,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5249,"20211006154851-468005657.196045","{37952B7C-4375-4DD2-AD63-F84DBF4700AE}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-26,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5251,"20211006154934-746354758.739471","{37952B7C-4375-4DD2-AD63-F84DBF4700AE}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-26,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","ry",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5252,"20211006154934-746354758.739471","{37952B7C-4375-4DD2-AD63-F84DBF4700AE}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-05-26,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5265,"20211006160854-276123285.293579","{643A8003-52A3-4C15-A981-310EAB0BA444}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-01,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5266,"20211006160910-643046796.321869","{643A8003-52A3-4C15-A981-310EAB0BA444}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-01,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5263,"20211006160826-106133759.021759","{643A8003-52A3-4C15-A981-310EAB0BA444}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-01,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5264,"20211006160826-106133759.021759","{643A8003-52A3-4C15-A981-310EAB0BA444}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-01,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5281,"20211007155240-243931353.092194","20211007155213-695115506.649017","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-03,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5280,"20211007155226-980003237.724304","20211007155213-695115506.649017","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-03,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5290,"20211007161706-80714643.0015564","{6B19D66E-2981-44E9-97E5-44857F179D94}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-07,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult","K07 N-FN","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5304,"20211008095640-289562463.760376","{50E52163-D3BF-4E80-BC0B-D798FA2B63C5}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-11,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5303,"20211008095557-579518616.199493","{50E52163-D3BF-4E80-BC0B-D798FA2B63C5}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-11,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5321,"20211008101932-300970494.747162","20211008101907-295772850.513458","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-14,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5320,"20211008101920-382010698.318481","20211008101907-295772850.513458","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-14,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5348,"20211008110248-454207837.581635","{1DC4CF5B-3971-41BB-9226-DEACFF3AD627}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-19,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5347,"20211008110228-678913354.873657","{1DC4CF5B-3971-41BB-9226-DEACFF3AD627}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-19,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5351,"20211008111012-790128886.699677","20211008110939-30950605.8692932","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-21,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5350,"20211008110952-322717666.625977","20211008110939-30950605.8692932","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-21,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5370,"20211008122510-364018678.665161","20211008122400-961953163.146973","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-24,,,,"Charadrius nivosus","Western Snowy Plover","824030","as","Aqua/Silver","oa","Orange/Aqua","Male","Adult","with gravid xx F","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5369,"20211008122458-949556648.731232","20211008122400-961953163.146973","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-24,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5368,"20211008122458-949556648.731232","20211008122400-961953163.146973","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-24,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5366,"20211008122420-871445834.636688","20211008122400-961953163.146973","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-24,"K06_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult","N-FN K06","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5367,"20211008122440-56236863.1362915","20211008122400-961953163.146973","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-24,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult","N-FN K07","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5400,"20211008135333-18758356.5711975","{B6439D4C-FE29-4413-B1B4-42140A764A91}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-29,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","aa",,"Unknown","Hatchling","Banded today","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5396,"20211008135333-18758356.5711975","{B6439D4C-FE29-4413-B1B4-42140A764A91}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-29,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5399,"20211008135333-18758356.5711975","{B6439D4C-FE29-4413-B1B4-42140A764A91}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-29,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","aa",,"Unknown","Hatchling","Banded today","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5398,"20211008135419-210368633.270264","{B6439D4C-FE29-4413-B1B4-42140A764A91}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-29,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult","incubating new nest K08","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5397,"20211008135333-18758356.5711975","{B6439D4C-FE29-4413-B1B4-42140A764A91}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-06-29,"K07_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5416,"20211011131641-533873081.207275","20211011131516-980003237.724304","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-02,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5418,"20211011131641-533873081.207275","20211011131516-980003237.724304","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-02,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5417,"20211011131641-533873081.207275","20211011131516-980003237.724304","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-02,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5420,"20211011131737-106369674.20578","20211011131516-980003237.724304","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-02,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult","with av:ry, fresh scrapes","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5419,"20211011131641-533873081.207275","20211011131516-980003237.724304","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-02,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","ry",,"Male","Adult","Scraping later with x:b","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5433,"20211011132658-457971453.666687","{BEAF93FB-DA13-4B53-8E42-D83B84C3CF80}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-07,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5431,"20211011132635-80714643.0015564","{BEAF93FB-DA13-4B53-8E42-D83B84C3CF80}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-07,"K09_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5432,"20211011132658-457971453.666687","{BEAF93FB-DA13-4B53-8E42-D83B84C3CF80}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-07,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5430,"20211011132635-80714643.0015564","{BEAF93FB-DA13-4B53-8E42-D83B84C3CF80}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-07,"K09_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","ry",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5445,"20211011143738-107375323.77243","20211011143629-938545167.446136","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-09,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5443,"20211011143721-390471458.435059","20211011143629-938545167.446136","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-09,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5442,"20211011143706-506087362.766266","20211011143629-938545167.446136","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-09,"K09_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5444,"20211011143721-390471458.435059","20211011143629-938545167.446136","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-09,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5466,"20211011145639-480474710.464478","{8C1F1C72-6658-4282-9AD5-BCABEE412F10}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-12,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5467,"20211011145639-480474710.464478","{8C1F1C72-6658-4282-9AD5-BCABEE412F10}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-12,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5489,"20211012163359-100052237.510681","20211012163339-575183808.803558","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-16,"K10_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5490,"20211012163414-103022634.983063","20211012163339-575183808.803558","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-16,,,,"Charadrius nivosus","Western Snowy Plover","824030","o/y",,"b","Blue","Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5492,"20211012163414-103022634.983063","20211012163339-575183808.803558","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-16,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5493,"20211012163414-103022634.983063","20211012163339-575183808.803558","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-16,,,,"Charadrius nivosus","Western Snowy Plover","824030","s?",,"r","Red","Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5491,"20211012163414-103022634.983063","20211012163339-575183808.803558","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-16,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5515,"20211012170140-269731581.21109","{851B281F-D8C2-4CBD-A6BE-1ADA38AFA028}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-19,"K10_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5520,"20211012171015-210368633.270264","{A6AECDC4-6538-4785-9EFC-BEE505DBE84D}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-21,"K10_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult","Incubating K10","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5536,"20211013103030-790480017.662048","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","o/y",,"b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5537,"20211013103030-790480017.662048","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","a/w/a",,"y","Yellow","Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5530,"20211013102943-414032697.677612","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,"K10_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5535,"20211013103030-790480017.662048","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5532,"20211013102957-862619340.419769","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5538,"20211013103030-790480017.662048","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","s/w",,"r","Red","Male","Adult","Looked like white tape was coming off, possibly flecks of red tape on bottom half.","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5533,"20211013102957-862619340.419769","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","os",,"yy",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5531,"20211013102957-862619340.419769","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","or",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5534,"20211013102957-862619340.419769","20211013102915-709037899.971008","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/o/b",,"b","Blue","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5608,"20211013133700-331016898.155212","{0C68A44A-83D9-4D35-BA0F-4BFA8F2FBFDA}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","gr",,"Male","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5607,"20211013133618-927883088.588715","{0C68A44A-83D9-4D35-BA0F-4BFA8F2FBFDA}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-26,"K10_2021",,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5614,"20211013133700-331016898.155212","{0C68A44A-83D9-4D35-BA0F-4BFA8F2FBFDA}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","g/w",,"b","Blue","Female","Adult","Not 100% confident in combos","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5615,"20211013133700-331016898.155212","{0C68A44A-83D9-4D35-BA0F-4BFA8F2FBFDA}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","a/w",,"y","Yellow","Unknown","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5612,"20211013133700-331016898.155212","{0C68A44A-83D9-4D35-BA0F-4BFA8F2FBFDA}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","g","Green","y","Yellow","Unknown","Adult","? Unsure of combos","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5611,"20211013133700-331016898.155212","{0C68A44A-83D9-4D35-BA0F-4BFA8F2FBFDA}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","w","White","v","Violet","Unknown","Adult","? Unsure of combos","Event","HumanObservation"
"PORE","Point Reyes National Seashore",5610,"20211013133700-331016898.155212","{0C68A44A-83D9-4D35-BA0F-4BFA8F2FBFDA}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","x","Unbanded","s","Silver","Female","Adult",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",5609,"20211013133700-331016898.155212","{0C68A44A-83D9-4D35-BA0F-4BFA8F2FBFDA}","{39744D68-DFEE-4649-ACE2-806C077E64E2}","K","Kehoe Beach",2021,2021-07-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","g","Green","b","Blue","Female","Adult","? Unsure of combos","Event","HumanObservation"
